id	object_type	command
PRPPS_c	rxn	subsystem:Histidine metabolism
PRPPt_c_m	rxn	subsystem:Transport
PSCIT_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PSD_gm	rxn	subsystem:Glycerophospholipid metabolism
PSD_mm	rxn	subsystem:Glycerophospholipid metabolism
PSD_vm	rxn	subsystem:Glycerophospholipid metabolism
PSERT_c	rxn	subsystem:Glycine, serine and threonine metabolism
PSPHPL_r	rxn	subsystem:Sphingolipid metabolism
PSPHS_r	rxn	subsystem:Sphingolipid biosynthesis
PSP_L_c	rxn	subsystem:Glycine, serine and threonine metabolism
PSSA_rm	rxn	subsystem:Glycerophospholipid biosynthesis
PSt_c_rm	rxn	subsystem:Transport
PSt_en_rm	rxn	subsystem:Transport
PSt_gm_rm	rxn	subsystem:Transport
PSt_mm_rm	rxn	subsystem:Transport
PSt_rm_vm	rxn	subsystem:Transport
PTPAT_c	rxn	subsystem:Pantothenate and CoA biosynthesis
PTPATi_m	rxn	subsystem:Unassigned
PTRCtpa_e	rxn	subsystem:Transport
PTRCtpa_v	rxn	subsystem:Transport
PUNP3_c	rxn	subsystem:Purine metabolism
PUNP3_m	rxn	subsystem:Purine metabolism
PUNP5_c	rxn	subsystem:Purine metabolism
PYAM5PO_c	rxn	subsystem:Vitamin B6 metabolism
PYDAMK_c	rxn	subsystem:Vitamin B6 metabolism
PYDX5PS_c	rxn	subsystem:Vitamin B6 metabolism
PYDXK_c	rxn	subsystem:Vitamin B6 metabolism
PYDXNK_c	rxn	subsystem:Vitamin B6 metabolism
PYDXNO_c	rxn	subsystem:Vitamin B6 metabolism
PYDXNtps_e	rxn	subsystem:Transport
PYDXO_c	rxn	subsystem:Vitamin B6 metabolism
PYDXR_c	rxn	subsystem:Unassigned
PYK_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PYNP2r_c	rxn	subsystem:Pyrimidine metabolism
PYRDC2_c	rxn	subsystem:Pyruvate metabolism
PYRDC_c	rxn	subsystem:Pyruvate metabolism
PYRtps_e	rxn	subsystem:Transport
PYRtps_m	rxn	subsystem:Transport
Q6MO_m	rxn	subsystem:Ubiquinone and other terpenoid-quinone biosynthesis
Q6MT1_m	rxn	subsystem:Ubiquinone and other terpenoid-quinone biosynthesis
Q6MT2_m	rxn	subsystem:Ubiquinone and other terpenoid-quinone biosynthesis
Q6OR_m	rxn	subsystem:Ubiquinone and other terpenoid-quinone biosynthesis
QUILSYN_c	rxn	subsystem:Tryptophan metabolism
QULNt_c_m	rxn	subsystem:Transport
RAFH_e	rxn	subsystem:Galactose metabolism
RBFK_c	rxn	subsystem:Riboflavin metabolism
RBFK_m	rxn	subsystem:Riboflavin metabolism
RBFSa_c	rxn	subsystem:Riboflavin metabolism
RBFSb_c	rxn	subsystem:Riboflavin metabolism
RBK_c	rxn	subsystem:Pentose phosphate pathway
RIBFLVt_c_e	rxn	subsystem:Transport
RIBFLVt_c_m	rxn	subsystem:Transport
RIBt_c_e	rxn	subsystem:Transport
RLFC2O_c	rxn	subsystem:Methylglyoxal metabolism
RLFC2O_m	rxn	subsystem:Pyruvate metabolism
RNDR1_c	rxn	subsystem:Purine metabolism
RNDR1_n	rxn	subsystem:Purine metabolism
RNDR2_c	rxn	subsystem:Pyrimidine metabolism
RNDR2_n	rxn	subsystem:Purine metabolism
RNDR3_c	rxn	subsystem:Purine metabolism
RNDR3_n	rxn	subsystem:Purine metabolism
RNMK_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
RPE_c	rxn	subsystem:Pentose phosphate pathway
RPI_c	rxn	subsystem:Pentose phosphate pathway
SACCD1_c	rxn	subsystem:Lysine metabolism
SACCD2_c	rxn	subsystem:Lysine metabolism
SADT_c	rxn	subsystem:Purine metabolism
SAM24MT_c	rxn	subsystem:Ergosterol biosynthesis
SBPP1_r	rxn	subsystem:Glycerolipid metabolism
SBPP2_r	rxn	subsystem:Lipid metabolism
SBP_c	rxn	subsystem:Pentose phosphate pathway
SBTD_D2_c	rxn	subsystem:Pentose and glucuronate interconversions
SBTD_L_c	rxn	subsystem:Pentose and glucuronate interconversions
SBTDt_c_e	rxn	subsystem:Transport
SBTLt_c_e	rxn	subsystem:Transport
SERAT_c	rxn	subsystem:Cysteine and methionine metabolism
SERD_L_c	rxn	subsystem:Glycine, serine and threonine metabolism
SERD_L_m	rxn	subsystem:Unassigned
SERPT_r	rxn	subsystem:Sphingolipid biosynthesis
SERTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
SERt_c_m	rxn	subsystem:Transport
SERt_c_r	rxn	subsystem:Transport
SERt_c_rm	rxn	subsystem:Transport
SERtps_e	rxn	subsystem:Transport
SFGTHi_c	rxn	subsystem:Detoxification
SHCHD2_c	rxn	subsystem:Heme metabolism
SHCHF_c	rxn	subsystem:Heme metabolism
SHK3Di_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
SHKK_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
SHSL1_c	rxn	subsystem:Cysteine and methionine metabolism
SLCBK1_r	rxn	subsystem:Sphingolipid metabolism
SLFAT_c	rxn	subsystem:Purine metabolism
SO3R_c	rxn	subsystem:Sulfur metabolism
SO3t_c_e	rxn	subsystem:Transport
SO4t_c_e	rxn	subsystem:Transport
SPHGLpK_r	rxn	subsystem:Sphingolipid metabolism
SPHPL_r	rxn	subsystem:Sphingolipid metabolism
SPMDAT_c	rxn	subsystem:Arginine and proline metabolism
SPMDtpa_e	rxn	subsystem:Transport
SPMDtpa_v	rxn	subsystem:Transport
SPMS_c	rxn	subsystem:Cofactors and prosthetic groups biosynthesis
SPRMAT_c	rxn	subsystem:Arginine and proline metabolism
SPRMS_c	rxn	subsystem:Cofactors and prosthetic groups biosynthesis
SPRMtpa_e	rxn	subsystem:Transport
SPRMtpa_v	rxn	subsystem:Transport
SQLEx_r	rxn	subsystem:Ergosterol biosynthesis
SQLEy_r	rxn	subsystem:Ergosterol biosynthesis
SQLS_c	rxn	subsystem:Ergosterol biosynthesis
SQLt_c_r	rxn	subsystem:Transport
SRBt_c_e	rxn	subsystem:Transport
SSALy_c	rxn	subsystem:Alanine, aspartate and glutamate metabolism
SSQ23EPXt_c_r	rxn	subsystem:Transport
STATe161_rm	rxn	subsystem:Steroid biosynthesis
STATe181_rm	rxn	subsystem:Steroid biosynthesis
STATf161_rm	rxn	subsystem:Steroid biosynthesis
STATf181_rm	rxn	subsystem:Steroid biosynthesis
STATg161_rm	rxn	subsystem:Steroid biosynthesis
STATg181_rm	rxn	subsystem:Steroid biosynthesis
STATl161_rm	rxn	subsystem:Steroid biosynthesis
STATl181_rm	rxn	subsystem:Steroid biosynthesis
STATz161_rm	rxn	subsystem:Steroid biosynthesis
STATz181_rm	rxn	subsystem:Steroid biosynthesis
STCOAt_c_l	rxn	subsystem:Transport
STCOAt_c_rm	rxn	subsystem:Transport
STEHe161_l	rxn	subsystem:Unassigned
STEHe181_l	rxn	subsystem:Unassigned
STEHf161_l	rxn	subsystem:Unassigned
STEHf181_l	rxn	subsystem:Unassigned
STEHg161_l	rxn	subsystem:Steroid biosynthesis
STEHg181_l	rxn	subsystem:Steroid biosynthesis
STEHl161_l	rxn	subsystem:Unassigned
STEHl181_l	rxn	subsystem:Unassigned
STEHz161_en	rxn	subsystem:Steroid biosynthesis
STEHz161_l	rxn	subsystem:Unassigned
STEHz181_en	rxn	subsystem:Steroid biosynthesis
STEHz181_l	rxn	subsystem:Unassigned
SUCACCT_m	rxn	subsystem:Pyruvate metabolism
SUCCt2_m	rxn	subsystem:Transport
SUCCt_c_e	rxn	subsystem:Transport
SUCDq6_m	rxn	subsystem:Citric acid cycle
SUCFUMt_c_m	rxn	subsystem:Transport
SUCOAS_m	rxn	subsystem:Citric acid cycle
SUCR_e	rxn	subsystem:Galactose metabolism
TAGL_l	rxn	subsystem:Triacylglycerol degradation
TAGt_c_rm	rxn	subsystem:Transport
TAGt_l_rm	rxn	subsystem:Transport
TALA_c	rxn	subsystem:Pentose phosphate pathway
TAUDO_c	rxn	subsystem:Taurine and hypotaurine metabolism
TAURt_c_e	rxn	subsystem:Transport
TCHOLAtabc_v	rxn	subsystem:Transport
TDCOAt_c_l	rxn	subsystem:Transport
TDCOAt_c_rm	rxn	subsystem:Transport
THFGLUS_c	rxn	subsystem:Folate metabolism
THFGLUS_m	rxn	subsystem:Unassigned
THIORDXi_c	rxn	subsystem:Unassigned
THIORDXi_n	rxn	subsystem:Glutathione metabolism
THIORDXi_x	rxn	subsystem:Glutathione metabolism
THMDP_e	rxn	subsystem:Thiamine metabolism
THMPPt_m	rxn	subsystem:Transport
THMP_c	rxn	subsystem:Folate metabolism
THMP_e	rxn	subsystem:Thiamine metabolism
THMtps_e	rxn	subsystem:Transport
THRA2_c	rxn	subsystem:Glycine, serine and threonine metabolism
THRA_c	rxn	subsystem:Glycine, serine and threonine metabolism
THRD_L_c	rxn	subsystem:Glycine, serine and threonine metabolism
THRD_L_m	rxn	subsystem:Glycine, serine and threonine metabolism
THRS_c	rxn	subsystem:Glycine, serine and threonine metabolism
THRTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
THRTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
THRt_c_m	rxn	subsystem:Transport
THRtps_e	rxn	subsystem:Transport
THYMDt_c_e	rxn	subsystem:Transport
THZPSN1_c	rxn	subsystem:Thiamine metabolism
THZPSN2_c	rxn	subsystem:Thiamine metabolism
TKT1_c	rxn	subsystem:Pentose phosphate pathway
TKT2_c	rxn	subsystem:Pentose phosphate pathway
TMDK1_c	rxn	subsystem:Pyrimidine metabolism
TMDPK_c	rxn	subsystem:Thiamine metabolism
TMDPPK_c	rxn	subsystem:Thiamine metabolism
TMDS_c	rxn	subsystem:Pyrimidine metabolism
TMN_c	rxn	subsystem:Thiamine metabolism
TMPK_c	rxn	subsystem:Thiamine metabolism
TMPPP_c	rxn	subsystem:Thiamine metabolism
TPI_c	rxn	subsystem:Glycolysis / Gluconeogenesis
TRDOXt_c_x	rxn	subsystem:Transport
TRDRDt_c_x	rxn	subsystem:Transport
TRDR_c	rxn	subsystem:Unassigned
TRDR_m	rxn	subsystem:Unassigned
TRE6PP_c	rxn	subsystem:Starch and sucrose metabolism
TRE6PS_c	rxn	subsystem:Starch and sucrose metabolism
TREH_c	rxn	subsystem:Starch and sucrose metabolism
TREH_v	rxn	subsystem:Starch and sucrose metabolism
TREt_c_v	rxn	subsystem:Transport
TREtps_e	rxn	subsystem:Transport
TRPO2_c	rxn	subsystem:Tryptophan metabolism
TRPS1_c	rxn	subsystem:Glycine, serine and threonine metabolism
TRPTA2_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
TRPTA_c	rxn	subsystem:Tryptophan metabolism
TRPTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
TRPTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
TRPt_c_m	rxn	subsystem:Transport
TRPtps_e	rxn	subsystem:Transport
TTCCOAt_c_en	rxn	subsystem:Transport
TTCCOAt_c_l	rxn	subsystem:Transport
TTCCOAt_c_r	rxn	subsystem:Transport
TTCCOAt_c_rm	rxn	subsystem:Transport
TTCt_en_rm	rxn	subsystem:Transport
TTCt_l_rm	rxn	subsystem:Transport
TTCt_r_rm	rxn	subsystem:Transport
TTDCAt_c_e	rxn	subsystem:Transport
TTDCAt_c_rm	rxn	subsystem:Transport
TTDCAt_l_rm	rxn	subsystem:Transport
TYRNFT_c	rxn	subsystem:Unassigned
TYRTA_c	rxn	subsystem:Arginine and proline metabolism
TYRTAi_x	rxn	subsystem:Arginine and proline metabolism
TYRTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
TYRTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
TYRt_c_m	rxn	subsystem:Transport
TYRt_c_v	rxn	subsystem:Transport
TYRt_c_x	rxn	subsystem:Transport
TYRtpa_v	rxn	subsystem:Transport
TYRtps_e	rxn	subsystem:Transport
TYRtps_v	rxn	subsystem:Transport
UAGDP_c	rxn	subsystem:Amino sugar and nucleotide sugar metabolism
UDPG4E_c	rxn	subsystem:Galactose metabolism
UDPt_c_g	rxn	subsystem:Transport
UDPt_c_n	rxn	subsystem:Transport
UGLT_c	rxn	subsystem:Galactose metabolism
ULGYCH_c	rxn	subsystem:Purine metabolism
UMPK_c	rxn	subsystem:Pyrimidine metabolism
UMPK_n	rxn	subsystem:Nucleotide metabolism
UMPt_c_g	rxn	subsystem:Transport
UMPt_c_n	rxn	subsystem:Transport
UNK3_c	rxn	subsystem:Cysteine and methionine metabolism
UPP3MT_2_c	rxn	subsystem:Heme metabolism
UPP3S_c	rxn	subsystem:Heme metabolism
UPPDC1_c	rxn	subsystem:Heme metabolism
UPPRT_c	rxn	subsystem:Pyrimidine metabolism
URAtps_e	rxn	subsystem:Transport
UREASE_c	rxn	subsystem:Arginine and proline metabolism
UREAtps_e	rxn	subsystem:Transport
URIDK2_n	rxn	subsystem:Pyrimidine metabolism
URIDK2i_c	rxn	subsystem:Pyrimidine metabolism
URIH_c	rxn	subsystem:Pyrimidine metabolism
URIK1_c	rxn	subsystem:Pyrimidine metabolism
URIK2_c	rxn	subsystem:Pyrimidine metabolism
URItps_e	rxn	subsystem:Transport
UTPUMPtp_m	rxn	subsystem:Transport
UTPt_c_m	rxn	subsystem:Transport
VALTA_c	rxn	subsystem:Valine, leucine and isoleucine metabolism
VALTA_m	rxn	subsystem:Valine, leucine and isoleucine metabolism
VALTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
VALTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
VALt_c_m	rxn	subsystem:Transport
VALtps_e	rxn	subsystem:Transport
XANt_c_e	rxn	subsystem:Transport
XPPT_c	rxn	subsystem:Purine metabolism
XTSNt_c_e	rxn	subsystem:Transport
XYLK_c	rxn	subsystem:Pentose and glucuronate interconversions
XYLR_c	rxn	subsystem:Pentose and glucuronate interconversions
XYLTD_D_c	rxn	subsystem:Pentose and glucuronate interconversions
XYLTt_c_e	rxn	subsystem:Transport
XYLt_c_e	rxn	subsystem:Transport
YUMPS_c	rxn	subsystem:Pyrimidine metabolism
ZN2t_c_r	rxn	subsystem:Transport
ZN2tps_c_e	rxn	subsystem:Transport
ZYM161t_en_rm	rxn	subsystem:Transport
ZYM161t_l_rm	rxn	subsystem:Transport
ZYM181t_en_rm	rxn	subsystem:Transport
ZYM181t_l_rm	rxn	subsystem:Transport
ZYMSTt_c_en	rxn	subsystem:Transport
ZYMSTt_c_rm	rxn	subsystem:Transport
ZYMSTt_e_en	rxn	subsystem:Transport
ZYMSTt_l_rm	rxn	subsystem:Transport
compACYLCOA_c	rxn	subsystem:Pseudoreaction
compACYLCOA_l	rxn	subsystem:Pseudoreaction
compACYLCOA_m	rxn	subsystem:Pseudoreaction
compACYLCOA_r	rxn	subsystem:Pseudoreaction
compACYLCOA_rm	rxn	subsystem:Pseudoreaction
compACYLCOA_x	rxn	subsystem:Pseudoreaction
compCER_g	rxn	subsystem:Pseudoreaction
compCER_m	rxn	subsystem:Pseudoreaction
compCER_r	rxn	subsystem:Pseudoreaction
compFALPD_en	rxn	subsystem:Pseudoreaction
compFALPD_l	rxn	subsystem:Pseudoreaction
compFALPD_m	rxn	subsystem:Pseudoreaction
compFALPD_mm	rxn	subsystem:Pseudoreaction
compFALPD_rm	rxn	subsystem:Pseudoreaction
lumpFACS160_c	rxn	subsystem:Fatty acid biosynthesis
lumpFACS180_c	rxn	subsystem:Fatty acid biosynthesis
r_4323_m	rxn	subsystem:Unassigned
r_4324_m	rxn	subsystem:Unassigned
